QUANTITYORDERED,PRICEEACH,ORDERLINENUMBER,STATUS,QTR_ID,MONTH_ID,YEAR_ID,PRODUCTLINE,MSRP,DEALSIZE,TERRITORY,SALES
40,53.75,5,1,3,9,2004,2,57,1,1,2150
45,61.85,2,1,4,10,2004,2,57,1,1,2783.25
44,53.18,11,1,4,10,2004,2,57,1,2,2339.92
25,69.16,14,1,4,11,2004,2,57,1,1,1729
45,100,4,1,4,11,2004,2,57,2,2,5972.4
48,47.4,4,1,4,12,2004,2,57,1,1,2275.2
44,60.76,14,1,4,12,2004,2,57,1,2,2673.44
25,97.27,12,1,1,1,2005,2,57,1,1,2431.75
22,91.76,2,1,1,2,2005,2,57,1,2,2018.72
31,50.29,2,1,1,3,2005,2,57,1,2,1558.99
21,52.6,2,1,2,5,2005,2,57,1,2,1104.6
55,46.82,1,2,2,5,2005,2,57,1,2,2575.1
25,100,3,1,1,2,2003,1,112,1,1,2845.75
35,98.05,1,1,2,4,2003,1,112,2,3,3431.75
35,93.54,3,1,3,7,2003,1,112,2,2,3273.9
43,95.8,7,1,3,8,2003,1,112,2,1,4119.4
44,100,15,1,4,10,2003,1,112,2,1,5355.68
50,100,2,1,4,10,2003,1,112,2,1,5747.5
48,100,10,1,4,11,2003,1,112,2,2,5355.36
25,100,2,1,4,11,2003,1,112,1,2,2535.75
39,100,3,1,4,12,2003,1,112,2,1,4351.23
25,90.16,15,1,1,1,2004,1,112,1,2,2254
32,91.29,2,1,1,2,2004,1,112,1,3,2921.28
20,100,8,1,2,4,2004,1,112,1,1,2299
26,100,3,1,2,5,2004,1,112,1,1,2637.18
42,100,3,1,2,6,2004,1,112,2,1,4307.52
21,100,2,1,3,7,2004,1,112,1,2,2153.76
34,100,7,1,3,8,2004,1,112,2,1,3716.88
47,100,10,1,3,9,2004,1,112,2,2,5455.76
21,100,6,1,4,10,2004,1,112,1,2,2650.62
48,100,2,1,4,11,2004,1,112,2,1,6437.28
30,87.78,7,1,4,11,2004,1,112,1,1,2633.4
27,84.39,10,1,4,11,2004,1,112,1,4,2278.53
50,96.92,2,1,1,1,2005,1,112,2,1,4846
38,100,6,1,1,2,2005,1,112,2,3,4197.1
45,100,1,1,1,3,2005,1,112,2,2,4597.65
46,100,8,1,2,4,2005,1,112,2,2,5287.7
35,100,3,3,2,5,2005,1,112,2,2,3550.05
29,59.37,15,1,1,3,2003,2,50,1,2,1721.73
50,59.87,1,1,2,5,2003,2,50,1,2,2993.5
26,49.81,1,1,3,7,2003,2,50,1,2,1295.06
47,56.85,8,1,3,9,2003,2,50,1,3,2671.95
23,53.33,7,1,4,10,2003,2,50,1,2,1226.59
34,42.76,5,1,4,11,2003,2,50,1,1,1453.84
34,53.83,1,1,4,11,2003,2,50,1,2,1830.22
47,53.83,6,1,4,11,2003,2,50,1,1,2530.01
45,49.81,12,1,4,12,2003,2,50,1,1,2241.45
45,53.33,5,1,1,1,2004,2,50,1,2,2399.85
36,43.27,3,1,1,2,2004,2,50,1,1,1557.72
21,40.25,10,1,2,4,2004,2,50,1,2,845.25
28,48.3,1,1,3,7,2004,2,50,1,2,1352.4
35,45.28,1,1,3,8,2004,2,50,1,1,1584.8
50,52.32,13,1,3,9,2004,2,50,1,3,2616
22,51.32,3,1,4,10,2003,2,50,1,2,1129.04
45,49.3,8,1,4,10,2004,2,50,1,2,2218.5
48,42.26,5,1,4,11,2004,2,50,1,1,2028.48
20,87.96,5,1,4,11,2004,2,50,1,2,1759.2
27,36.21,6,1,4,11,2004,2,50,1,2,977.67
38,38.5,11,5,1,1,2005,2,50,1,1,1463
32,100,3,1,1,2,2005,2,50,2,2,3970.56
64,40.25,10,6,2,4,2005,2,50,1,1,2576
37,60.37,13,2,2,5,2005,2,50,1,3,2233.69
28,88.63,4,1,1,2,2003,5,109,1,2,2481.64
39,100,10,1,2,4,2003,5,109,2,3,4651.53
41,94.1,5,1,2,6,2003,5,109,2,2,3858.1
40,87.54,16,1,3,8,2003,5,109,2,1,3501.6
49,100,11,1,4,10,2003,5,109,2,1,6433.7
27,98.48,9,1,1,1,2004,5,109,1,4,2658.96
34,100,11,1,1,2,2004,5,109,2,3,3608.76
23,96.29,5,1,2,4,2004,5,109,1,1,2214.67
31,88.63,6,1,2,5,2004,5,109,1,1,2747.53
34,97.38,1,4,2,6,2004,5,109,2,2,3310.92
25,95.2,11,1,3,7,2004,5,109,1,2,2380
22,100,3,1,3,8,2004,5,109,1,2,2310.88
32,100,6,1,3,9,2004,5,109,2,2,4061.76
31,100,9,1,4,10,2004,5,109,2,1,3493.7
25,100,1,1,4,11,2004,5,109,1,2,2872.25
47,87.54,14,1,4,11,2004,5,109,2,2,4114.38
21,50.65,7,1,4,11,2004,5,109,1,4,1063.65
28,71.73,2,1,4,12,2004,5,109,1,1,2008.44
46,94.1,3,1,1,2,2005,5,109,2,3,4328.6
33,41.71,11,5,1,3,2005,5,109,1,2,1376.43
43,100,16,1,1,3,2005,5,109,2,2,5552.16
38,96.29,5,6,2,4,2005,5,109,2,1,3659.02
47,88.63,6,1,2,5,2005,5,109,2,2,4165.61
45,31.2,3,1,1,1,2003,3,33,1,2,1404
20,35.51,3,1,1,3,2003,3,33,1,2,710.2
45,37.84,2,1,2,5,2003,3,33,1,1,1702.8
36,33.19,7,1,3,9,2003,3,33,1,1,1194.84
37,27.22,5,1,4,10,2003,3,33,1,1,1007.14
31,31.53,9,1,4,11,2003,3,33,1,2,977.43
39,36.84,6,1,4,11,2003,3,33,1,1,1436.76
26,29.21,10,1,4,11,2003,3,33,1,3,759.46
32,37.17,5,1,4,12,2003,3,33,1,2,1189.44
20,34.19,3,1,1,1,2004,3,33,1,2,683.8
42,29.21,6,1,1,3,2004,3,33,1,2,1226.82
33,29.54,1,1,2,4,2004,3,33,1,1,974.82
20,28.88,12,1,3,8,2004,3,33,1,2,577.6
29,38.17,1,1,3,9,2004,3,33,1,3,1106.93
23,30.2,16,1,4,10,2004,3,33,1,2,694.6
39,29.54,13,1,4,10,2004,3,33,1,1,1152.06
20,100,3,1,4,11,2004,3,33,1,1,2624
45,81.91,6,1,4,11,2004,3,33,2,2,3685.95
20,35.18,6,1,4,11,2004,3,33,1,2,703.6
48,100,5,1,4,12,2004,3,33,3,2,9720
23,36.29,13,5,1,1,2005,3,33,1,1,834.67
32,70.56,4,1,1,2,2005,3,33,1,2,2257.92
33,100,8,1,1,3,2005,3,33,3,3,8344.71
61,29.54,1,1,2,4,2005,3,33,1,3,1801.94
45,26.88,1,2,2,5,2005,3,33,1,3,1209.6
38,83.03,7,1,1,2,2003,1,76,2,1,3155.14
34,83.79,5,1,2,4,2003,1,76,1,3,2848.86
43,83.03,7,1,3,7,2003,1,76,2,2,3570.29
47,83.03,11,1,3,8,2003,1,76,2,1,3902.41
22,67.03,1,1,4,10,2003,1,76,1,2,1474.66
29,75.41,6,1,4,10,2003,1,76,1,1,2186.89
28,68.55,14,1,4,11,2003,1,76,1,2,1919.4
40,91.4,6,1,4,11,2003,1,76,2,2,3656
25,73.88,7,1,4,12,2003,1,76,1,1,1847
30,61.7,4,1,1,1,2004,1,76,1,4,1851
38,69.31,6,1,1,2,2004,1,76,1,3,2633.78
36,87.6,3,1,2,4,2004,1,76,2,1,3153.6
32,87.6,1,1,2,5,2004,1,76,1,1,2803.2
37,62.46,7,1,2,6,2004,1,76,1,1,2311.02
30,79.98,6,1,3,7,2004,1,76,1,2,2399.4
39,70.08,11,1,3,8,2004,1,76,1,1,2733.12
32,65.51,1,1,3,9,2004,1,76,1,2,2096.32
47,63.22,4,1,4,10,2004,1,76,1,1,2971.34
26,86.83,6,1,4,11,2004,1,76,1,1,2257.58
37,94.43,4,1,4,11,2004,1,76,2,1,3493.91
55,79.98,8,1,4,11,2004,1,76,2,2,4398.9
21,100,8,1,1,1,2005,1,76,2,2,3595.62
23,100,9,1,1,2,2005,1,76,1,2,2443.29
49,81.4,2,1,1,3,2005,1,76,2,2,3988.6
59,87.6,3,1,2,4,2005,1,76,2,2,5168.4
32,87.6,1,1,2,5,2005,1,76,1,2,2803.2
43,100,9,1,1,2,2003,4,122,2,2,6341.21
41,100,3,1,2,4,2003,4,122,2,4,5189.78
45,100,9,1,2,6,2003,4,122,2,2,6027.75
33,100,6,1,3,8,2003,4,122,2,1,3366
40,100,5,1,3,9,2003,4,122,2,2,5456.4
33,100,16,4,4,10,2003,4,122,2,2,3812.16
50,100,7,1,4,11,2003,4,122,2,2,6083
30,100,7,1,4,11,2003,4,122,2,1,3170.7
41,100,13,1,4,11,2003,4,122,2,2,4534.6
35,100,7,1,1,1,2004,4,122,2,2,4301.15
49,100,1,1,1,2,2004,4,122,2,2,6804.63
46,100,4,1,1,3,2004,4,122,2,2,5652.94
48,100,10,4,2,5,2004,4,122,2,1,6960.48
36,100,8,1,2,6,2004,4,122,2,1,4512.6
22,100,11,1,3,7,2004,4,122,1,2,2784.76
42,100,13,1,3,8,2004,4,122,2,1,5316.36
21,100,2,1,3,9,2004,4,122,1,2,2941.89
29,100,7,1,4,10,2004,4,122,2,2,3207.4
35,100,6,1,4,10,2004,4,122,2,2,4215.05
41,100,4,1,4,11,2004,4,122,2,2,4333.29
29,71.97,4,1,4,11,2004,4,122,1,1,2087.13
34,50.33,7,1,4,12,2004,4,122,1,2,1711.22
37,100,8,1,1,1,2005,4,122,2,4,3910.53
28,80.54,3,1,1,2,2005,4,122,1,1,2255.12
49,100,6,1,1,3,2005,4,122,2,1,5720.75
23,100,10,6,2,5,2005,4,122,2,1,3335.23
46,53.76,2,1,1,1,2003,3,44,1,2,2472.96
39,44.35,2,1,1,3,2003,3,44,1,2,1729.65
22,45.25,1,1,2,5,2003,3,44,1,1,995.5
49,49.28,6,1,3,9,2003,3,44,1,1,2414.72
43,36.29,4,1,4,10,2003,3,44,1,1,1560.47
27,41.22,8,1,4,11,2003,3,44,1,2,1112.94
31,36.74,5,1,4,11,2003,3,44,1,1,1138.94
20,50.62,9,1,4,11,2003,3,44,1,3,1012.4
24,38.08,4,1,4,12,2003,3,44,1,2,913.92
49,47.94,2,1,1,1,2004,3,44,1,2,2349.06
24,48.38,5,1,1,3,2004,3,44,1,2,1161.12
39,45.25,9,1,2,4,2004,3,44,1,2,1764.75
37,45.7,2,1,2,6,2004,3,44,1,2,1690.9
45,47.49,11,1,3,8,2004,3,44,1,2,2137.05
45,48.38,4,1,3,9,2004,3,44,1,2,2177.1
44,39.42,15,1,4,10,2004,3,44,1,2,1734.48
23,37.63,12,1,4,10,2004,3,44,1,1,865.49
30,100,4,1,4,11,2004,3,44,2,1,3500.1
26,85.52,10,1,4,11,2004,3,44,1,2,2223.52
43,53.76,1,1,4,11,2004,3,44,1,2,2311.68
26,31.86,7,1,4,12,2004,3,44,1,2,828.36
28,30.59,12,5,1,1,2005,3,44,1,1,856.52
27,68.35,5,1,1,2,2005,3,44,1,2,1845.45
24,100,1,1,1,3,2005,3,44,2,3,4042.08
40,45.7,2,2,2,5,2005,3,44,1,1,1828
36,100,1,1,1,1,2003,6,127,2,2,3680.28
21,100,5,1,2,4,2003,6,127,1,2,2925.09
27,100,1,1,2,5,2003,6,127,2,2,3415.77
47,100,1,1,3,7,2003,6,127,2,1,5105.14
42,100,8,1,3,9,2003,6,127,2,2,5098.8
32,100,17,1,4,10,2003,6,127,2,4,4661.76
28,100,6,1,4,11,2003,6,127,1,2,2969.96
24,100,11,1,4,11,2003,6,127,2,2,3496.32
49,100,1,1,4,11,2003,6,127,2,2,5760.93
46,100,12,1,4,12,2003,6,127,2,1,6819.04
28,100,1,1,1,2,2004,6,127,2,3,3148.88
48,100,6,1,1,3,2004,6,127,2,1,5704.32
29,100,10,1,2,5,2004,6,127,2,2,3520.6
47,100,9,1,2,6,2004,6,127,2,3,5285.62
43,100,10,1,3,7,2004,6,127,2,1,5605.05
25,100,6,1,3,8,2004,6,127,1,1,2779.5
48,100,1,1,3,9,2004,6,127,2,2,5398.08
24,100,10,1,4,10,2004,6,127,2,1,3189.6
42,100,4,1,4,10,2004,6,127,2,1,5581.8
31,100,2,1,4,11,2004,6,127,2,1,3820.44
42,100,5,6,4,11,2004,6,127,2,2,5528.04
37,100,1,1,4,11,2004,6,127,2,2,5981.42
41,100,7,1,4,12,2004,6,127,2,2,5684.65
20,100,5,1,1,1,2005,6,127,2,1,3449.4
20,100,3,1,1,2,2005,6,127,1,1,2654.4
70,100,10,1,2,5,2005,6,127,3,2,8498
49,100,9,2,2,5,2005,6,127,2,2,5510.54
35,58.87,15,1,1,3,2003,1,69,1,4,2060.45
32,76.88,2,1,2,5,2003,1,69,1,2,2460.16
29,61.64,16,1,3,7,2003,1,69,1,1,1787.56
27,60.95,3,1,3,8,2003,1,69,1,1,1645.65
27,80.34,11,1,4,10,2003,1,69,1,1,2169.18
38,74.11,11,1,4,11,2003,1,69,1,3,2816.18
35,72.03,6,1,4,11,2003,1,69,1,2,2521.05
42,76.19,3,1,4,11,2003,1,69,2,2,3199.98
21,63.72,11,1,1,1,2004,1,69,1,2,1338.12
37,80.34,4,1,1,2,2004,1,69,1,2,2972.58
26,79.65,4,1,2,4,2004,1,69,1,1,2070.9
47,65.8,8,1,2,5,2004,1,69,2,2,3092.6
37,65.1,6,1,2,6,2004,1,69,1,1,2408.7
46,75.49,12,1,3,8,2004,1,69,2,1,3472.54
38,59.56,3,1,3,8,2004,1,69,1,1,2263.28
33,66.49,6,1,3,9,2004,1,69,1,2,2194.17
24,56.1,2,1,4,10,2004,1,69,1,2,1346.4
31,81.73,7,1,4,11,2004,1,69,1,1,2533.63
42,81.03,1,1,4,11,2004,1,69,2,4,3403.26
32,100,6,1,4,11,2004,1,69,2,2,3307.2
41,70.65,3,1,4,12,2004,1,69,1,2,2896.65
43,61.23,14,1,1,1,2005,1,69,1,2,2632.89
20,100,14,1,1,2,2005,1,69,1,2,2046
35,65.13,4,1,1,3,2005,1,69,1,1,2279.55
27,79.65,4,1,2,4,2005,1,69,1,2,2150.55
43,78.15,11,1,1,3,2003,2,90,2,2,3360.45
32,72.7,10,1,2,5,2003,2,90,1,1,2326.4
21,73.6,4,1,3,9,2003,2,90,1,3,1545.6
20,100,3,1,4,10,2003,2,90,1,2,2144.6
22,74.51,1,1,4,11,2003,2,90,1,1,1639.22
36,73.6,14,1,4,11,2003,2,90,1,1,2649.6
46,83.6,2,1,4,11,2003,2,90,2,1,3845.6
47,96.32,8,1,4,12,2003,2,90,2,1,4527.04
45,88.14,1,1,1,1,2004,2,90,2,2,3966.3
47,88.14,14,1,1,3,2004,2,90,2,2,4142.58
47,94.5,6,1,2,4,2004,2,90,2,2,4441.5
38,87.24,3,1,3,7,2004,2,90,2,1,3315.12
49,79.97,3,1,3,8,2004,2,90,2,2,3918.53
35,80.87,9,1,3,9,2004,2,90,1,3,2830.45
49,100,5,1,4,10,2003,2,90,2,2,5298.86
28,93.6,4,1,4,10,2004,2,90,1,2,2620.8
30,72.7,1,1,4,11,2004,2,90,1,1,2181
39,86.72,7,1,4,11,2004,2,90,2,2,3382.08
25,100,1,1,4,11,2004,2,90,1,1,2876.75
40,100,2,1,1,1,2005,2,90,2,1,4107.2
36,37.5,6,1,1,2,2005,2,90,1,2,1350
76,94.5,6,6,2,4,2005,2,90,3,1,7182
39,100,9,2,2,5,2005,2,90,2,3,3933.93
44,39.6,10,1,1,1,2003,2,35,1,2,1742.4
24,30.06,1,1,2,4,2003,2,35,1,2,721.44
39,38.19,12,1,2,6,2003,2,35,1,1,1489.41
21,42.43,6,1,3,8,2003,2,35,1,2,891.03
30,40.31,4,1,3,9,2003,2,35,1,2,1209.3
27,31.82,13,1,4,10,2003,2,35,1,4,859.14
37,31.12,2,1,4,11,2003,2,35,1,2,1151.44
42,31.82,7,1,4,11,2003,2,35,1,2,1336.44
32,28.29,7,1,4,11,2003,2,35,1,1,905.28
42,29.7,8,1,4,12,2003,2,35,1,1,1247.4
21,40.31,3,1,1,2,2004,2,35,1,1,846.51
33,32.88,2,1,1,3,2004,2,35,1,1,1085.04
49,36.07,6,1,2,5,2004,2,35,1,2,1767.43
31,33.24,5,1,2,6,2004,2,35,1,3,1030.44
38,41.72,6,1,3,7,2004,2,35,1,1,1585.36
20,40.66,2,1,3,8,2004,2,35,1,1,813.2
39,30.06,9,1,3,9,2004,2,35,1,1,1172.34
48,31.47,6,1,4,10,2004,2,35,1,1,1510.56
39,37.13,15,1,4,10,2004,2,35,1,2,1448.07
30,100,9,1,4,11,2004,2,35,2,1,3338.1
33,37.13,2,1,4,11,2004,2,35,1,1,1225.29
36,37.13,3,1,4,12,2004,2,35,1,1,1336.68
36,82.94,4,1,4,12,2004,2,35,1,2,2985.84
45,100,8,1,1,1,2005,2,35,2,1,5545.8
40,100,3,1,1,2,2005,2,35,2,2,6089.6
46,38.9,6,1,1,3,2005,2,35,1,2,1789.4
30,36.07,6,1,2,5,2005,2,35,1,2,1082.1
31,33.24,5,2,2,5,2005,2,35,1,2,1030.44
49,74.68,13,1,1,2,2003,5,68,2,2,3659.32
41,59.6,4,1,2,4,2003,5,68,1,2,2443.6
35,67.14,5,1,2,6,2003,5,68,1,1,2349.9
27,60.97,8,1,3,8,2003,5,68,1,1,1646.19
23,72.62,6,1,4,10,2003,5,68,1,2,1670.26
21,69.88,2,4,4,10,2003,5,68,1,2,1467.48
34,80.84,5,1,4,11,2003,5,68,1,2,2748.56
22,69.2,2,1,4,11,2003,5,68,1,2,1522.4
48,67.82,5,1,4,11,2003,5,68,2,4,3255.36
43,82.21,1,1,1,1,2004,5,68,2,1,3535.03
32,81.53,5,1,1,2,2004,5,68,1,1,2608.96
20,67.82,1,1,2,5,2004,5,68,1,1,1356.4
24,67.14,10,4,2,6,2004,5,68,1,2,1611.36
40,65.08,2,1,3,7,2004,5,68,1,1,2603.2
30,73.99,12,1,3,8,2004,5,68,1,2,2219.7
21,71.25,8,1,3,9,2004,5,68,1,2,1496.25
25,75.36,2,1,4,10,2004,5,68,1,1,1884
34,63.71,10,1,4,11,2004,5,68,1,2,2166.14
48,58.92,1,1,4,11,2004,5,68,1,2,2828.16
55,100,12,1,4,11,2004,5,68,2,4,6214.45
25,74.68,5,1,4,12,2004,5,68,1,2,1867
38,70.44,7,1,1,1,2005,5,68,1,2,2676.72
39,55.96,1,5,1,3,2005,5,68,1,2,2182.44
28,57.55,3,1,1,3,2005,5,68,1,2,1611.4
24,61.66,2,1,2,4,2005,5,68,1,1,1479.84
21,67.82,1,3,2,5,2005,5,68,1,3,1424.22
46,100,10,1,1,3,2003,2,117,2,2,5942.28
25,93.95,9,1,2,5,2003,2,117,1,1,2348.75
34,100,3,1,3,9,2003,2,117,2,3,4392.12
25,100,2,1,4,10,2003,2,117,1,2,2759.75
23,100,16,1,4,11,2003,2,117,1,2,2728.03
20,100,13,1,4,11,2003,2,117,1,1,2395.8
23,100,1,1,4,11,2003,2,117,2,1,3052.33
42,100,7,1,4,12,2003,2,117,2,1,4242
27,100,3,1,1,1,2004,2,117,1,2,2790.45
33,100,13,1,1,3,2004,2,117,2,2,4340.49
28,98.65,5,1,2,4,2004,2,117,1,2,2762.2
43,100,2,1,3,7,2004,2,117,2,1,4645.72
48,100,2,1,3,8,2004,2,117,2,2,5580.96
48,100,8,1,3,9,2004,2,117,2,3,6539.04
45,100,4,1,4,10,2003,2,117,2,2,5548.95
43,100,3,1,4,10,2004,2,117,2,2,4595.41
44,42.26,11,1,4,11,2004,2,117,1,2,1859.44
24,87.24,5,1,4,11,2004,2,117,1,1,2093.76
31,100,5,1,1,1,2005,2,117,2,1,4223.13
44,36.29,7,1,1,2,2005,2,117,1,2,1596.76
59,98.65,5,6,2,4,2005,2,117,2,1,5820.35
55,96.3,8,2,2,5,2005,2,117,2,3,5296.5
29,32.1,6,1,1,3,2003,2,37,1,1,930.9
39,30.96,4,1,2,5,2003,2,37,1,2,1207.44
20,35.87,1,1,3,7,2003,2,37,1,1,717.4
25,42.67,1,1,3,9,2003,2,37,1,1,1066.75
42,37,2,1,4,10,2003,2,37,1,1,1554
36,35.49,4,1,4,11,2003,2,37,1,1,1277.64
37,42.67,8,1,4,11,2003,2,37,1,2,1578.79
30,30.59,13,1,4,11,2003,2,37,1,1,917.7
21,37,2,1,4,12,2003,2,37,1,2,777
34,43.42,12,1,1,1,2004,2,37,1,2,1476.28
42,36.63,3,1,1,2,2004,2,37,1,2,1538.46
20,44.56,2,1,2,4,2004,2,37,1,2,891.2
40,42.67,7,4,2,6,2004,2,37,1,2,1706.8
34,40.4,8,1,3,7,2004,2,37,1,2,1373.6
31,38.89,8,1,3,8,2004,2,37,1,1,1205.59
36,39.65,6,1,3,8,2004,2,37,1,2,1427.4
48,34.36,10,1,4,10,2003,2,37,1,2,1649.28
33,41.91,4,1,4,10,2004,2,37,1,2,1383.03
37,33.23,12,1,4,11,2004,2,37,1,1,1229.51
27,42.24,13,1,4,11,2004,2,37,1,1,1140.48
39,40.4,9,1,4,11,2004,2,37,1,3,1575.6
36,38.52,4,1,4,12,2004,2,37,1,2,1386.72
36,100,2,5,1,1,2005,2,37,2,1,5018.4
41,100,7,1,1,2,2005,2,37,2,2,5856.85
37,100,5,1,1,3,2005,2,37,2,1,4894.73
47,44.56,2,1,2,4,2005,2,37,1,2,2094.32
15,42.67,7,1,2,5,2005,2,37,1,2,640.05
44,72.58,4,1,1,2,2003,3,88,2,2,3193.52
35,87.62,13,1,2,4,2003,3,88,2,2,3066.7
41,94.71,4,1,2,6,2003,3,88,2,2,3883.11
49,98.25,1,1,3,8,2003,3,88,2,1,4814.25
31,91.17,2,1,4,10,2003,3,88,1,1,2826.27
20,79.66,11,4,4,10,2003,3,88,1,2,1593.2
45,72.58,2,1,4,11,2003,3,88,2,2,3266.1
33,74.35,2,1,4,11,2003,3,88,1,1,2453.55
47,83.2,8,1,4,11,2003,3,88,2,2,3910.4
20,89.4,2,1,1,1,2004,3,88,1,2,1788
47,70.81,14,1,1,2,2004,3,88,2,1,3328.07
40,94.71,2,1,1,3,2004,3,88,2,1,3788.4
30,100,5,4,2,5,2004,3,88,2,1,3053.7
22,91.17,3,1,2,6,2004,3,88,1,1,2005.74
27,100,6,1,3,7,2004,3,88,1,2,2796.12
34,92.94,8,1,3,8,2004,3,88,2,1,3159.96
46,84.97,3,1,3,9,2004,3,88,2,1,3908.62
31,84.08,2,1,4,10,2004,3,88,1,2,2606.48
24,86.74,1,1,4,10,2004,3,88,1,2,2081.76
41,85.85,3,1,4,11,2004,3,88,2,2,3519.85
55,100,13,1,4,11,2004,3,88,3,4,10758
30,100,9,1,4,12,2004,3,88,2,2,3021
33,57.32,12,1,1,1,2005,3,88,1,2,1891.56
43,97.87,2,1,1,2,2005,3,88,2,1,4208.41
27,83.2,7,1,1,3,2005,3,88,1,1,2246.4
60,100,5,6,2,5,2005,3,88,2,1,6107.4
27,73.62,12,1,1,3,2003,2,85,1,2,1987.74
49,83.04,11,1,2,5,2003,2,85,2,1,4068.96
31,73.62,5,1,3,9,2003,2,85,1,3,2282.22
20,77.05,4,1,4,10,2003,2,85,1,2,1541
24,81.33,2,1,4,11,2003,2,85,1,1,1951.92
33,94.17,15,1,4,11,2003,2,85,2,1,3107.61
32,72.77,3,1,4,11,2003,2,85,1,1,2328.64
40,79.62,9,1,4,12,2003,2,85,2,1,3184.8
27,79.62,2,1,1,1,2004,2,85,1,2,2149.74
40,79.62,15,1,1,3,2004,2,85,2,2,3184.8
26,81.33,7,1,2,4,2004,2,85,1,2,2114.58
44,96.74,4,1,3,7,2004,2,85,2,1,4256.56
33,71.06,4,1,3,8,2004,2,85,1,2,2344.98
34,68.49,10,1,3,9,2004,2,85,1,3,2328.66
48,74.48,6,1,4,10,2003,2,85,2,2,3575.04
25,83.04,5,1,4,10,2004,2,85,1,2,2076
39,84.75,2,1,4,11,2004,2,85,2,1,3305.25
45,34.19,12,1,4,11,2004,2,85,1,2,1538.55
24,100,2,1,4,11,2004,2,85,2,1,3325.92
46,79.62,1,1,1,1,2005,2,85,2,1,3662.52
44,79.06,9,1,1,2,2005,2,85,2,2,3478.64
13,81.33,7,6,2,4,2005,2,85,1,1,1057.29
35,96.74,10,2,2,5,2005,2,85,2,3,3385.9
30,63.07,5,1,1,3,2003,2,61,1,4,1892.1
34,50.21,9,1,2,5,2003,2,61,1,2,1707.14
27,66.13,6,1,3,7,2003,2,61,1,1,1785.51
30,68.58,6,1,3,9,2003,2,61,1,1,2057.4
50,69.8,1,1,4,10,2003,2,61,2,1,3490
34,50.21,1,1,4,11,2003,2,61,1,3,1707.14
23,65.52,13,1,4,11,2003,2,61,1,2,1506.96
48,60.01,2,1,4,11,2003,2,61,1,2,2880.48
34,64.9,7,1,4,12,2003,2,61,1,2,2206.6
48,48.98,1,1,1,1,2004,2,61,1,2,2351.04
24,50.21,8,1,1,2,2004,2,61,1,2,1205.04
47,62.45,2,1,2,4,2004,2,61,1,2,2935.15
24,52.66,12,4,2,6,2004,2,61,1,2,1263.84
47,62.45,13,1,3,7,2004,2,61,1,2,2935.15
20,61.23,2,1,3,8,2004,2,61,1,1,1224.6
20,67.97,11,1,3,8,2004,2,61,1,2,1359.4
31,58.78,4,1,4,10,2003,2,61,1,2,1822.18
38,56.94,9,1,4,10,2004,2,61,1,2,2163.72
26,61.23,2,1,4,11,2004,2,61,1,2,1591.98
25,100,9,1,4,11,2004,2,61,2,1,3078.5
48,62.45,10,1,4,11,2004,2,61,1,3,2997.6
44,62.45,6,1,4,12,2004,2,61,1,2,2747.8
21,100,15,1,1,1,2005,2,61,1,2,2447.76
46,41.54,6,1,1,2,2005,2,61,1,2,1910.84
46,52.84,6,1,1,3,2005,2,61,1,1,2430.64
55,52.66,12,1,2,5,2005,2,61,1,2,2896.3
31,52.6,14,1,1,2,2003,3,65,1,2,1630.6
20,72.98,5,1,2,4,2003,3,65,1,2,1459.6
29,59.18,6,1,2,6,2003,3,65,1,1,1716.22
33,77.59,9,1,3,8,2003,3,65,1,1,2560.47
34,55.89,7,1,4,10,2003,3,65,1,2,1900.26
32,63.12,3,4,4,10,2003,3,65,1,2,2019.84
27,73.64,6,1,4,11,2003,3,65,1,2,1988.28
21,69.04,3,1,4,11,2003,3,65,1,2,1449.84
27,71.67,6,1,4,11,2003,3,65,1,4,1935.09
36,77.59,2,1,1,1,2004,3,65,1,1,2793.24
43,70.35,6,1,1,2,2004,3,65,2,1,3025.05
25,69.7,2,1,2,5,2004,3,65,1,1,1742.5
46,70.35,11,4,2,6,2004,3,65,2,2,3236.1
24,72.33,3,1,3,7,2004,3,65,1,1,1735.92
39,71.67,13,1,3,8,2004,3,65,1,2,2795.13
31,53.92,9,1,3,9,2004,3,65,1,2,1671.52
22,71.67,3,1,4,10,2004,3,65,1,1,1576.74
47,76.93,11,1,4,11,2004,3,65,2,2,3615.71
20,72.98,2,1,4,11,2004,3,65,1,2,1459.6
29,99.69,14,1,4,11,2004,3,65,1,4,2891.01
38,68.38,4,1,4,12,2004,3,65,1,2,2598.44
34,100,6,1,4,12,2004,3,65,2,3,3871.92
46,66,11,1,1,1,2005,3,65,2,2,3036
35,63.76,9,5,1,3,2005,3,65,1,2,2231.6
34,71.67,13,1,1,3,2005,3,65,1,2,2436.78
38,57.2,3,1,2,4,2005,3,65,1,1,2173.6
18,69.7,2,3,2,5,2005,3,65,1,3,1254.6
37,100,14,1,1,3,2003,2,107,2,2,3724.42
43,100,13,1,2,5,2003,2,107,2,1,5203
27,100,7,1,3,9,2003,2,107,2,3,3469.5
30,100,6,1,4,10,2003,2,107,2,2,3148.2
22,98.51,4,1,4,11,2003,2,107,1,1,2167.22
49,100,17,1,4,11,2003,2,107,2,1,6244.07
46,100,5,1,4,11,2003,2,107,2,1,5566
48,91.02,11,1,4,12,2003,2,107,2,1,4368.96
